ClipID,Blinking,Smiling,Head Movement,Boredom,Engagement,Confusion,Frustration,EngagementLevel,Directory,GenerativeTimer,EngagementCounter,_merge
5000441047,,,,1.0,2.0,1.0,1.0,0.0,500044.0,380.0,0.0,right_only
5000441048,,,,0.0,2.0,0.0,0.0,1.0,500044.0,390.0,10.0,right_only
5000441050,,,,2.0,2.0,0.0,0.0,1.0,500044.0,400.0,20.0,right_only
5000441051,,,,1.0,2.0,1.0,1.0,0.0,500044.0,410.0,0.0,right_only
5000441052,,,,2.0,2.0,0.0,0.0,1.0,500044.0,420.0,10.0,right_only
5000441053,,,,1.0,3.0,0.0,0.0,1.0,500044.0,430.0,20.0,right_only
5000441054,,,,2.0,2.0,0.0,0.0,1.0,500044.0,440.0,30.0,right_only
5000441055,,,,0.0,3.0,0.0,0.0,1.0,500044.0,450.0,40.0,right_only
5000441058,,,,2.0,1.0,0.0,0.0,0.0,500044.0,460.0,0.0,right_only
5000441059,,,,0.0,2.0,0.0,1.0,1.0,500044.0,470.0,10.0,right_only
5000441061,,,,1.0,3.0,0.0,0.0,1.0,500044.0,480.0,20.0,right_only
5000441062,,,,1.0,2.0,0.0,0.0,1.0,500044.0,490.0,30.0,right_only
5000441064,,,,0.0,2.0,0.0,0.0,1.0,500044.0,500.0,40.0,right_only
5000441065,,,,2.0,2.0,0.0,0.0,1.0,500044.0,510.0,50.0,right_only
5000441066,,,,0.0,2.0,1.0,0.0,1.0,500044.0,520.0,60.0,right_only
5000441067,,,,2.0,1.0,0.0,0.0,0.0,500044.0,530.0,0.0,right_only
5000441068,,,,2.0,2.0,0.0,0.0,1.0,500044.0,540.0,10.0,right_only
5000441069,,,,0.0,2.0,0.0,0.0,1.0,500044.0,550.0,20.0,right_only
5000441070,,,,0.0,3.0,0.0,0.0,1.0,500044.0,560.0,30.0,right_only
5000441071,,,,0.0,3.0,0.0,0.0,1.0,500044.0,570.0,40.0,right_only
5000441072,,,,1.0,3.0,0.0,0.0,1.0,500044.0,580.0,50.0,right_only
5000442001,,,,0.0,3.0,1.0,0.0,1.0,500044.0,590.0,60.0,right_only
5000442002,,,,2.0,2.0,2.0,2.0,0.0,500044.0,600.0,0.0,right_only
5000442003,,,,0.0,2.0,0.0,0.0,1.0,500044.0,610.0,10.0,right_only
5000442004,,,,2.0,2.0,1.0,1.0,0.0,500044.0,620.0,0.0,right_only
5000442005,,,,2.0,2.0,1.0,1.0,0.0,500044.0,630.0,0.0,right_only
5000442007,,,,0.0,2.0,0.0,0.0,1.0,500044.0,640.0,10.0,right_only
5000442008,,,,1.0,2.0,0.0,0.0,1.0,500044.0,650.0,20.0,right_only
5000442009,,,,0.0,3.0,0.0,0.0,1.0,500044.0,660.0,30.0,right_only
5000442010,,,,1.0,2.0,1.0,1.0,0.0,500044.0,670.0,0.0,right_only
5000442014,,,,1.0,3.0,0.0,0.0,1.0,500044.0,680.0,10.0,right_only
5000442015,,,,0.0,2.0,0.0,1.0,1.0,500044.0,690.0,20.0,right_only
5000442016,,,,1.0,2.0,0.0,0.0,1.0,500044.0,700.0,30.0,right_only
5000442019,,,,0.0,2.0,0.0,0.0,1.0,500044.0,710.0,40.0,right_only
5000442021,,,,2.0,2.0,0.0,0.0,1.0,500044.0,720.0,50.0,right_only
5000442022,,,,0.0,3.0,0.0,0.0,1.0,500044.0,730.0,60.0,right_only
5000442024,,,,0.0,2.0,0.0,0.0,1.0,500044.0,740.0,70.0,right_only
5000442025,,,,2.0,2.0,0.0,0.0,1.0,500044.0,750.0,80.0,right_only
5000442026,,,,0.0,2.0,0.0,0.0,1.0,500044.0,760.0,90.0,right_only
5000442027,,,,2.0,3.0,0.0,0.0,1.0,500044.0,770.0,100.0,right_only
5000442028,,,,2.0,2.0,0.0,0.0,1.0,500044.0,780.0,110.0,right_only
5000442029,,,,0.0,3.0,0.0,0.0,1.0,500044.0,790.0,120.0,right_only
5000442033,,,,2.0,2.0,0.0,0.0,1.0,500044.0,800.0,130.0,right_only
5000442034,,,,0.0,3.0,0.0,0.0,1.0,500044.0,810.0,140.0,right_only
5000442035,,,,0.0,3.0,0.0,0.0,1.0,500044.0,820.0,150.0,right_only
5000442036,,,,0.0,2.0,0.0,0.0,1.0,500044.0,830.0,160.0,right_only
5000442037,,,,1.0,3.0,1.0,1.0,1.0,500044.0,840.0,170.0,right_only
5000442038,,,,0.0,3.0,0.0,0.0,1.0,500044.0,850.0,180.0,right_only
5000442039,,,,0.0,3.0,0.0,0.0,1.0,500044.0,860.0,190.0,right_only
5000442040,,,,0.0,3.0,0.0,0.0,1.0,500044.0,870.0,200.0,right_only
5000442042,,,,1.0,2.0,0.0,1.0,1.0,500044.0,880.0,210.0,right_only
5000442043,,,,1.0,3.0,0.0,0.0,1.0,500044.0,890.0,220.0,right_only
5000442045,,,,0.0,3.0,0.0,0.0,1.0,500044.0,900.0,230.0,right_only
5000442047,,,,1.0,2.0,1.0,0.0,1.0,500044.0,910.0,240.0,right_only
5000442048,,,,0.0,2.0,0.0,0.0,1.0,500044.0,920.0,250.0,right_only
5000442050,,,,0.0,2.0,0.0,0.0,1.0,500044.0,930.0,260.0,right_only
5000442051,,,,0.0,2.0,0.0,0.0,1.0,500044.0,940.0,270.0,right_only
5000442052,,,,0.0,2.0,0.0,0.0,1.0,500044.0,950.0,280.0,right_only
5000442053,,,,1.0,2.0,0.0,0.0,1.0,500044.0,960.0,290.0,right_only
5000442054,,,,1.0,3.0,0.0,0.0,1.0,500044.0,970.0,300.0,right_only
5000442055,,,,2.0,3.0,2.0,0.0,0.0,500044.0,980.0,0.0,right_only
5000442056,,,,1.0,2.0,0.0,0.0,1.0,500044.0,990.0,10.0,right_only
5000442057,,,,0.0,3.0,2.0,0.0,1.0,500044.0,1000.0,20.0,right_only
5000442058,,,,1.0,3.0,0.0,0.0,1.0,500044.0,1010.0,30.0,right_only
5000442059,,,,0.0,3.0,1.0,1.0,1.0,500044.0,1020.0,40.0,right_only
5000442060,,,,0.0,2.0,0.0,0.0,1.0,500044.0,1030.0,50.0,right_only
5000442062,,,,1.0,2.0,0.0,0.0,1.0,500044.0,1040.0,60.0,right_only
5000442063,,,,1.0,3.0,1.0,0.0,1.0,500044.0,1050.0,70.0,right_only
5000442064,,,,0.0,3.0,0.0,0.0,1.0,500044.0,1060.0,80.0,right_only
5000442065,,,,0.0,3.0,0.0,0.0,1.0,500044.0,1070.0,90.0,right_only
5000442066,,,,0.0,3.0,0.0,0.0,1.0,500044.0,1080.0,100.0,right_only
5000442067,,,,0.0,2.0,0.0,0.0,1.0,500044.0,1090.0,110.0,right_only
5000442068,,,,0.0,3.0,0.0,0.0,1.0,500044.0,1100.0,120.0,right_only
5000442069,,,,1.0,3.0,0.0,0.0,1.0,500044.0,1110.0,130.0,right_only
5000442070,,,,1.0,3.0,0.0,0.0,1.0,500044.0,1120.0,140.0,right_only
5000442072,,,,1.0,2.0,0.0,0.0,1.0,500044.0,1130.0,150.0,right_only
5000442073,,,,1.0,3.0,1.0,1.0,1.0,500044.0,1140.0,160.0,right_only
5000442074,,,,0.0,2.0,0.0,0.0,1.0,500044.0,1150.0,170.0,right_only
5000442075,,,,1.0,2.0,0.0,0.0,1.0,500044.0,1160.0,180.0,right_only
5000442076,,,,1.0,2.0,0.0,0.0,1.0,500044.0,1170.0,190.0,right_only
5000442077,,,,2.0,2.0,0.0,0.0,1.0,500044.0,1180.0,200.0,right_only
5000442078,,,,0.0,2.0,0.0,0.0,1.0,500044.0,1190.0,210.0,right_only
5000671001,,,,0.0,3.0,0.0,0.0,1.0,500067.0,10.0,10.0,right_only
5000671002,,,,0.0,2.0,0.0,0.0,1.0,500067.0,20.0,20.0,right_only
5000671003,,,,1.0,2.0,1.0,1.0,0.0,500067.0,30.0,0.0,right_only
5000671004,,,,0.0,3.0,0.0,0.0,1.0,500067.0,40.0,10.0,right_only
5000671005,,,,2.0,2.0,1.0,0.0,0.0,500067.0,50.0,0.0,right_only
5000671006,,,,1.0,2.0,0.0,0.0,1.0,500067.0,60.0,10.0,right_only
5000671008,,,,0.0,3.0,1.0,0.0,1.0,500067.0,70.0,20.0,right_only
5000671009,,,,1.0,2.0,1.0,0.0,1.0,500067.0,80.0,30.0,right_only
5000671010,,,,1.0,3.0,0.0,0.0,1.0,500067.0,90.0,40.0,right_only
5000671011,,,,0.0,3.0,0.0,0.0,1.0,500067.0,100.0,50.0,right_only
5000671012,,,,0.0,3.0,0.0,0.0,1.0,500067.0,110.0,60.0,right_only
5000671013,,,,2.0,2.0,0.0,0.0,1.0,500067.0,120.0,70.0,right_only
5000671014,,,,0.0,3.0,0.0,0.0,1.0,500067.0,130.0,80.0,right_only
5000671015,,,,0.0,3.0,0.0,0.0,1.0,500067.0,140.0,90.0,right_only
5000671016,,,,1.0,2.0,0.0,0.0,1.0,500067.0,150.0,100.0,right_only
5000671017,,,,0.0,2.0,0.0,0.0,1.0,500067.0,160.0,110.0,right_only
5000671018,,,,0.0,3.0,0.0,0.0,1.0,500067.0,170.0,120.0,right_only
5000671019,,,,0.0,2.0,1.0,0.0,1.0,500067.0,180.0,130.0,right_only
5000671020,,,,2.0,2.0,0.0,0.0,1.0,500067.0,190.0,140.0,right_only
5000671022,,,,0.0,2.0,0.0,0.0,1.0,500067.0,200.0,150.0,right_only
5000671023,,,,1.0,3.0,2.0,0.0,1.0,500067.0,210.0,160.0,right_only
5000671024,,,,0.0,2.0,0.0,0.0,1.0,500067.0,220.0,170.0,right_only
5000671026,,,,2.0,3.0,0.0,0.0,1.0,500067.0,230.0,180.0,right_only
5000671027,,,,0.0,2.0,0.0,0.0,1.0,500067.0,240.0,190.0,right_only
5000671028,,,,0.0,3.0,0.0,0.0,1.0,500067.0,250.0,200.0,right_only
5000671029,,,,3.0,2.0,0.0,0.0,0.0,500067.0,260.0,0.0,right_only
5000671030,,,,0.0,3.0,0.0,0.0,1.0,500067.0,270.0,10.0,right_only
5000671031,,,,2.0,2.0,2.0,1.0,0.0,500067.0,280.0,0.0,right_only
5000671032,,,,0.0,3.0,0.0,0.0,1.0,500067.0,290.0,10.0,right_only
5000671033,,,,0.0,3.0,0.0,0.0,1.0,500067.0,300.0,20.0,right_only
5000671034,,,,2.0,2.0,0.0,0.0,1.0,500067.0,310.0,30.0,right_only
5000671035,,,,0.0,3.0,0.0,0.0,1.0,500067.0,320.0,40.0,right_only
5000671036,,,,1.0,2.0,0.0,0.0,1.0,500067.0,330.0,50.0,right_only
5000671037,,,,0.0,2.0,0.0,0.0,1.0,500067.0,340.0,60.0,right_only
5000671038,,,,2.0,2.0,0.0,0.0,1.0,500067.0,350.0,70.0,right_only
5000671039,,,,2.0,2.0,0.0,2.0,0.0,500067.0,360.0,0.0,right_only
5000671040,,,,2.0,2.0,1.0,1.0,0.0,500067.0,370.0,0.0,right_only
5000671041,,,,2.0,1.0,0.0,0.0,0.0,500067.0,380.0,0.0,right_only
5000671042,,,,2.0,1.0,1.0,0.0,0.0,500067.0,390.0,0.0,right_only
5000671043,,,,3.0,2.0,0.0,3.0,0.0,500067.0,400.0,0.0,right_only
5000671046,,,,1.0,2.0,1.0,0.0,1.0,500067.0,410.0,10.0,right_only
5000671047,,,,2.0,2.0,0.0,0.0,1.0,500067.0,420.0,20.0,right_only
5000671048,,,,1.0,1.0,0.0,2.0,0.0,500067.0,430.0,0.0,right_only
5000671049,,,,1.0,1.0,0.0,0.0,1.0,500067.0,440.0,10.0,right_only
5000671050,,,,2.0,2.0,2.0,1.0,0.0,500067.0,450.0,0.0,right_only
5000671051,,,,2.0,2.0,0.0,0.0,1.0,500067.0,460.0,10.0,right_only
5000671053,,,,1.0,2.0,1.0,0.0,1.0,500067.0,470.0,20.0,right_only
5000671055,,,,1.0,2.0,0.0,0.0,1.0,500067.0,480.0,30.0,right_only
5000671056,,,,2.0,3.0,1.0,0.0,1.0,500067.0,490.0,40.0,right_only
5000671057,,,,2.0,2.0,0.0,0.0,1.0,500067.0,500.0,50.0,right_only
5000671058,,,,2.0,1.0,0.0,0.0,0.0,500067.0,510.0,0.0,right_only
5000671059,,,,1.0,2.0,0.0,0.0,1.0,500067.0,520.0,10.0,right_only
5000671060,,,,0.0,2.0,0.0,0.0,1.0,500067.0,530.0,20.0,right_only
5000671061,,,,1.0,1.0,1.0,2.0,0.0,500067.0,540.0,0.0,right_only
5000671062,,,,1.0,2.0,1.0,1.0,0.0,500067.0,550.0,0.0,right_only
5000671063,,,,1.0,2.0,0.0,0.0,1.0,500067.0,560.0,10.0,right_only
5000671064,,,,0.0,3.0,0.0,0.0,1.0,500067.0,570.0,20.0,right_only
5000671065,,,,2.0,2.0,1.0,0.0,0.0,500067.0,580.0,0.0,right_only
5000671066,,,,1.0,2.0,0.0,0.0,1.0,500067.0,590.0,10.0,right_only
5000671067,,,,2.0,2.0,0.0,2.0,0.0,500067.0,600.0,0.0,right_only
5000671069,,,,2.0,1.0,0.0,1.0,0.0,500067.0,610.0,0.0,right_only
5000671070,,,,1.0,1.0,1.0,2.0,0.0,500067.0,620.0,0.0,right_only
5000671071,,,,2.0,2.0,0.0,0.0,1.0,500067.0,630.0,10.0,right_only
5000672002,,,,1.0,2.0,0.0,0.0,1.0,500067.0,640.0,20.0,right_only
5000672004,,,,0.0,2.0,0.0,0.0,1.0,500067.0,650.0,30.0,right_only
5000672005,,,,0.0,2.0,0.0,0.0,1.0,500067.0,660.0,40.0,right_only
5000672006,,,,0.0,3.0,0.0,0.0,1.0,500067.0,670.0,50.0,right_only
5000672007,,,,0.0,2.0,0.0,0.0,1.0,500067.0,680.0,60.0,right_only
5000672008,,,,3.0,2.0,0.0,0.0,0.0,500067.0,690.0,0.0,right_only
5000672010,,,,2.0,2.0,0.0,0.0,1.0,500067.0,700.0,10.0,right_only
5000672011,,,,2.0,3.0,0.0,0.0,1.0,500067.0,710.0,20.0,right_only
5000672012,,,,1.0,2.0,0.0,0.0,1.0,500067.0,720.0,30.0,right_only
5000672013,,,,0.0,3.0,0.0,0.0,1.0,500067.0,730.0,40.0,right_only
5000672014,,,,1.0,3.0,0.0,0.0,1.0,500067.0,740.0,50.0,right_only
5000672016,,,,2.0,2.0,0.0,0.0,1.0,500067.0,750.0,60.0,right_only
5000672017,,,,2.0,2.0,1.0,1.0,0.0,500067.0,760.0,0.0,right_only
5000672019,,,,0.0,3.0,0.0,0.0,1.0,500067.0,770.0,10.0,right_only
5000672020,,,,0.0,3.0,0.0,0.0,1.0,500067.0,780.0,20.0,right_only
5000672021,,,,0.0,3.0,0.0,0.0,1.0,500067.0,790.0,30.0,right_only
5000672022,,,,0.0,3.0,0.0,0.0,1.0,500067.0,800.0,40.0,right_only
5000672023,,,,1.0,2.0,0.0,0.0,1.0,500067.0,810.0,50.0,right_only
5000672024,,,,0.0,2.0,0.0,0.0,1.0,500067.0,820.0,60.0,right_only
5000672025,,,,0.0,3.0,0.0,0.0,1.0,500067.0,830.0,70.0,right_only
5000672026,,,,0.0,3.0,0.0,0.0,1.0,500067.0,840.0,80.0,right_only
5000672027,,,,1.0,2.0,0.0,0.0,1.0,500067.0,850.0,90.0,right_only
5000672030,,,,2.0,2.0,1.0,0.0,0.0,500067.0,860.0,0.0,right_only
5000672031,,,,2.0,2.0,0.0,0.0,1.0,500067.0,870.0,10.0,right_only
5000672033,,,,1.0,2.0,1.0,0.0,1.0,500067.0,880.0,20.0,right_only
5000672034,,,,2.0,2.0,1.0,1.0,0.0,500067.0,890.0,0.0,right_only
5000672035,,,,0.0,3.0,0.0,0.0,1.0,500067.0,900.0,10.0,right_only
5000672036,,,,1.0,2.0,1.0,1.0,0.0,500067.0,910.0,0.0,right_only
5000672038,,,,0.0,3.0,0.0,1.0,1.0,500067.0,920.0,10.0,right_only
5000672042,,,,0.0,3.0,0.0,0.0,1.0,500067.0,930.0,20.0,right_only
5000672043,,,,0.0,3.0,0.0,0.0,1.0,500067.0,940.0,30.0,right_only
5000672044,,,,0.0,3.0,0.0,0.0,1.0,500067.0,950.0,40.0,right_only
5000672045,,,,0.0,3.0,0.0,0.0,1.0,500067.0,960.0,50.0,right_only
5000672046,,,,1.0,2.0,1.0,0.0,1.0,500067.0,970.0,60.0,right_only
5000672047,,,,1.0,2.0,0.0,0.0,1.0,500067.0,980.0,70.0,right_only
5000672048,,,,1.0,2.0,1.0,1.0,0.0,500067.0,990.0,0.0,right_only
5000672049,,,,2.0,2.0,0.0,0.0,1.0,500067.0,1000.0,10.0,right_only
5000672050,,,,1.0,2.0,1.0,1.0,0.0,500067.0,1010.0,0.0,right_only
5000672051,,,,0.0,3.0,0.0,0.0,1.0,500067.0,1020.0,10.0,right_only
5000672052,,,,1.0,3.0,0.0,0.0,1.0,500067.0,1030.0,20.0,right_only
5000672053,,,,1.0,2.0,0.0,0.0,1.0,500067.0,1040.0,30.0,right_only
5000672054,,,,0.0,3.0,0.0,0.0,1.0,500067.0,1050.0,40.0,right_only
5000672055,,,,2.0,3.0,1.0,0.0,1.0,500067.0,1060.0,50.0,right_only
5000672056,,,,0.0,3.0,0.0,0.0,1.0,500067.0,1070.0,60.0,right_only
5000672057,,,,2.0,2.0,0.0,0.0,1.0,500067.0,1080.0,70.0,right_only
5000672058,,,,1.0,2.0,0.0,0.0,1.0,500067.0,1090.0,80.0,right_only
5000672059,,,,2.0,2.0,1.0,0.0,0.0,500067.0,1100.0,0.0,right_only
5000672060,,,,0.0,2.0,0.0,0.0,1.0,500067.0,1110.0,10.0,right_only
5000672062,,,,0.0,3.0,1.0,0.0,1.0,500067.0,1120.0,20.0,right_only
5000672064,,,,1.0,2.0,0.0,1.0,1.0,500067.0,1130.0,30.0,right_only
5000672065,,,,0.0,2.0,1.0,0.0,1.0,500067.0,1140.0,40.0,right_only
5000672066,,,,1.0,2.0,1.0,0.0,1.0,500067.0,1150.0,50.0,right_only
5000672067,,,,1.0,2.0,0.0,0.0,1.0,500067.0,1160.0,60.0,right_only
5000672068,,,,0.0,2.0,0.0,0.0,1.0,500067.0,1170.0,70.0,right_only
5000672070,,,,2.0,3.0,2.0,1.0,0.0,500067.0,1180.0,0.0,right_only
5000672071,,,,1.0,2.0,0.0,0.0,1.0,500067.0,1190.0,10.0,right_only
5000672072,,,,1.0,2.0,0.0,0.0,1.0,500067.0,1200.0,20.0,right_only
5000672074,,,,0.0,3.0,0.0,0.0,1.0,500067.0,1210.0,30.0,right_only
5000672075,,,,2.0,3.0,0.0,1.0,1.0,500067.0,1220.0,40.0,right_only
5000672076,,,,0.0,3.0,0.0,0.0,1.0,500067.0,1230.0,50.0,right_only
5000672077,,,,0.0,2.0,0.0,1.0,1.0,500067.0,1240.0,60.0,right_only
5000672081,,,,1.0,2.0,0.0,0.0,1.0,500067.0,1250.0,70.0,right_only
5000672082,,,,0.0,2.0,0.0,0.0,1.0,500067.0,1260.0,80.0,right_only
5000951001,,,,1.0,2.0,2.0,1.0,0.0,500095.0,10.0,0.0,right_only
5000951002,,,,0.0,2.0,0.0,0.0,1.0,500095.0,20.0,10.0,right_only
5000951003,,,,0.0,3.0,0.0,0.0,1.0,500095.0,30.0,20.0,right_only
5000951004,,,,0.0,2.0,1.0,0.0,1.0,500095.0,40.0,30.0,right_only
5000951005,,,,1.0,2.0,0.0,0.0,1.0,500095.0,50.0,40.0,right_only
5000951006,,,,1.0,2.0,1.0,1.0,0.0,500095.0,60.0,0.0,right_only
5000951007,,,,1.0,3.0,0.0,0.0,1.0,500095.0,70.0,10.0,right_only
5000951008,,,,2.0,2.0,2.0,0.0,0.0,500095.0,80.0,0.0,right_only
5000951009,,,,0.0,3.0,0.0,0.0,1.0,500095.0,90.0,10.0,right_only
5000951010,,,,2.0,2.0,2.0,3.0,0.0,500095.0,100.0,0.0,right_only
5000951011,,,,1.0,3.0,0.0,0.0,1.0,500095.0,110.0,10.0,right_only
5000951012,,,,3.0,2.0,0.0,0.0,0.0,500095.0,120.0,0.0,right_only
5000951013,,,,2.0,2.0,0.0,0.0,1.0,500095.0,130.0,10.0,right_only
5000951015,,,,2.0,3.0,0.0,0.0,1.0,500095.0,140.0,20.0,right_only
5000951016,,,,2.0,2.0,0.0,0.0,1.0,500095.0,150.0,30.0,right_only
5000951017,,,,2.0,2.0,0.0,0.0,1.0,500095.0,160.0,40.0,right_only
5000951018,,,,3.0,2.0,0.0,0.0,0.0,500095.0,170.0,0.0,right_only
5000951019,,,,2.0,1.0,2.0,0.0,0.0,500095.0,180.0,0.0,right_only
5000951021,,,,3.0,2.0,0.0,0.0,0.0,500095.0,190.0,0.0,right_only
5000951023,,,,3.0,1.0,0.0,0.0,0.0,500095.0,200.0,0.0,right_only
5000951024,,,,2.0,1.0,2.0,1.0,0.0,500095.0,210.0,0.0,right_only
5000951025,,,,2.0,2.0,2.0,0.0,0.0,500095.0,220.0,0.0,right_only
5000951027,,,,2.0,1.0,1.0,0.0,0.0,500095.0,230.0,0.0,right_only
5000951028,,,,1.0,3.0,1.0,1.0,1.0,500095.0,240.0,10.0,right_only
5000951033,,,,1.0,2.0,0.0,0.0,1.0,500095.0,250.0,20.0,right_only
5000951034,,,,2.0,2.0,0.0,0.0,1.0,500095.0,260.0,30.0,right_only
5000951035,,,,0.0,2.0,0.0,0.0,1.0,500095.0,270.0,40.0,right_only
5000951037,,,,2.0,2.0,1.0,1.0,0.0,500095.0,280.0,0.0,right_only
5000951039,,,,0.0,2.0,0.0,0.0,1.0,500095.0,290.0,10.0,right_only
5000951040,,,,0.0,3.0,0.0,0.0,1.0,500095.0,300.0,20.0,right_only
5000951042,,,,1.0,2.0,2.0,0.0,0.0,500095.0,310.0,0.0,right_only
5000951043,,,,0.0,3.0,1.0,0.0,1.0,500095.0,320.0,10.0,right_only
5000951044,,,,1.0,2.0,0.0,1.0,1.0,500095.0,330.0,20.0,right_only
5000951045,,,,2.0,2.0,0.0,0.0,1.0,500095.0,340.0,30.0,right_only
5000951047,,,,0.0,2.0,0.0,0.0,1.0,500095.0,350.0,40.0,right_only
5000951049,,,,0.0,3.0,0.0,0.0,1.0,500095.0,360.0,50.0,right_only
5000951051,,,,1.0,3.0,1.0,1.0,1.0,500095.0,370.0,60.0,right_only
5000951052,,,,0.0,2.0,0.0,0.0,1.0,500095.0,380.0,70.0,right_only
5000951053,,,,1.0,2.0,0.0,1.0,1.0,500095.0,390.0,80.0,right_only
5000951054,,,,0.0,3.0,1.0,0.0,1.0,500095.0,400.0,90.0,right_only
5000951055,,,,1.0,2.0,0.0,0.0,1.0,500095.0,410.0,100.0,right_only
5000951056,,,,2.0,3.0,0.0,0.0,1.0,500095.0,420.0,110.0,right_only
5000951057,,,,0.0,3.0,1.0,0.0,1.0,500095.0,430.0,120.0,right_only
5000951058,,,,0.0,3.0,0.0,0.0,1.0,500095.0,440.0,130.0,right_only
5000951060,,,,2.0,3.0,0.0,0.0,1.0,500095.0,450.0,140.0,right_only
5000951061,,,,1.0,2.0,0.0,0.0,1.0,500095.0,460.0,150.0,right_only
5000951062,,,,2.0,2.0,0.0,0.0,1.0,500095.0,470.0,160.0,right_only
5000951063,,,,1.0,2.0,0.0,1.0,1.0,500095.0,480.0,170.0,right_only
5000951065,,,,1.0,3.0,0.0,0.0,1.0,500095.0,490.0,180.0,right_only
5000951066,,,,1.0,2.0,0.0,0.0,1.0,500095.0,500.0,190.0,right_only
5000951067,,,,0.0,2.0,1.0,0.0,1.0,500095.0,510.0,200.0,right_only
5000952002,,,,2.0,2.0,0.0,0.0,1.0,500095.0,520.0,210.0,right_only
5000952003,,,,2.0,2.0,2.0,0.0,0.0,500095.0,530.0,0.0,right_only
5000952004,,,,2.0,2.0,2.0,3.0,0.0,500095.0,540.0,0.0,right_only
5000952005,,,,1.0,3.0,1.0,1.0,1.0,500095.0,550.0,10.0,right_only
5000952007,,,,1.0,3.0,1.0,0.0,1.0,500095.0,560.0,20.0,right_only
5000952008,,,,2.0,3.0,0.0,0.0,1.0,500095.0,570.0,30.0,right_only
5000952011,,,,2.0,2.0,0.0,0.0,1.0,500095.0,580.0,40.0,right_only
5000952013,,,,2.0,2.0,0.0,0.0,1.0,500095.0,590.0,50.0,right_only
5000952014,,,,2.0,2.0,2.0,1.0,0.0,500095.0,600.0,0.0,right_only
5000952015,,,,1.0,3.0,1.0,1.0,1.0,500095.0,610.0,10.0,right_only
